business_name,postal_code,town,state,country,website,email,owner_name,source_url,_source,_email_is_generic,_email_domain,_site_domain,_email_matches_site
Woltersdorfer Braugasthof,15569,Woltersdorf,,,,reservierung@woltersdorfer.com,,https://schleusenbrauerei-woltersdorf.eatbu.com/?lang=de,site,True,woltersdorfer.com,,False
Anglerklause,14548,Schwielowsee,,,,info@anglerklause.de,,https://anglerklause.de/impressum/,site,True,anglerklause.de,,False
Cafe Dorsch,15526,Bad Saarow,,,,yachtclub@das-dorsch.de,,https://das-dorsch.de/kontakt,site,False,das-dorsch.de,,False
Schleusengarten,14532,Stahnsdorf,,,,CleanShot-2025-09-18-at-21.41.45@2xphoto-scaled.webp,,https://restaurant-schleusengarten.de/,site,False,2xphoto-scaled.webp,,False
La Cuev A,3149,Forst (Lausitz),,,,info@lacueva.de,,http://www.lacueva.de/html/impressum.htm,site,True,lacueva.de,,False
Gasthaus Zollbrücke,16259,Oderaue,,,,Gasthaus-zollbruecke@gmx.de,,https://gasthaus-zollbruecke.eatbu.com/?lang=de,site,False,gmx.de,,False
Dammmeisterei,16259,Oderaue,,,,info@dammmeisterei.de,,https://www.dammmeisterei.de,site,True,dammmeisterei.de,,False
Balkanstube,16303,Schwedt/Oder,,,,service@balkanstube.de,,https://balkanstube.de,site,True,balkanstube.de,,False
LuBea,16515,Oranienburg,,,,info@hafenrestaurant-lubea.de,,https://www.hafenrestaurant-lubea.de/,site,True,hafenrestaurant-lubea.de,,False
Bootshaus,16798,Fürstenberg/Havel,,,,info@bootshaus-bandelow.de,Fred Bandelow,https://www.bootshaus-bandelow.de/,site,True,bootshaus-bandelow.de,,False
Fischrestaurant Arielle,14542,Werder (Havel),,,,info@inselterrassen-arielle.de,,https://www.inselterrassen-arielle.de/,site,True,inselterrassen-arielle.de,,False
Eiscafe Winter,4938,Uebigau-Wahrenbrück,,,,eiswinter89@gmail.com,zusammenzustellen,https://www.eiscafe-winter.de/impressum,site,False,gmail.com,,False
Valentinos,14480,Potsdam,,,,kerstin_helms@yahoo.de,,http://www.valentinos-potsdam.de/de/impressum,site,False,yahoo.de,,False
Restaurant Mühle Tornow,16798,Fürstenberg/Havel,,,,info@muehle-tornow.de,,https://muehle-tornow.de/impressum/,site,True,muehle-tornow.de,,False
Zur Alten Bornmühle,16798,Fürstenberg/Havel,,,,hotelaltebornmuehle@t-online.de,,https://www.hotelaltebornmuehle.de/impressum/,site,False,t-online.de,,False
Schilfhaus,15864,Wendisch Rietz,,,,info@schilfhaus.com,,https://www.schilfhaus.com/common/info/impressum.html,site,True,schilfhaus.com,,False
Goldener Hahn,3238,Finsterwalde,,,,info@goldenerhahn.com,,https://www.goldenerhahn.com/,site,True,goldenerhahn.com,,False
Feldschlösschen Weimann,16727,Velten,,,,info@feldschloesschen.restaurantUmsatzsteuer,,https://feldschloesschen.restaurant/impressum,site,True,feldschloesschen.restaurantumsatzsteuer,,False
Casa Italiana,16727,Velten,,,,info@casaitaliana-velten.de,,https://www.casaitaliana-velten.de/impressum/,site,True,casaitaliana-velten.de,,False
Lina Restaurant,15366,Neuenhagen bei Berlin,,,,info@divicocktailbar.com,,https://lina-restaurant.de/,site,True,divicocktailbar.com,,False
Filterhaus,14542,Werder (Havel),,,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,,https://www.filterhaus-werder.de/,site,False,sentry-next.wixpress.com,,False
Eiscafé Bürgerle,15537,Erkner,,,,mail@eiscafe-buergerle.de,,https://eiscafe-buergerle.de/,site,True,eiscafe-buergerle.de,,False
Bechsteins Ristorante di Piano,15537,Erkner,,,,info@ristorante-di-piano.de,,https://www.ristorante-di-piano.de,site,True,ristorante-di-piano.de,,False
Zu den Drei Rosen,4924,Uebigau-Wahrenbrück,,,,gasthof-zu-den-drei-rosen@gmx.de,,https://www.rosenwirt-winkel.de/impressum/,site,False,gmx.de,,False
Zur Sprewälderin,15938,Golßen,,,,info@zurspreewaelderin.de,,https://zurspreewaelderin.com/impressum/,site,True,zurspreewaelderin.de,,False
Redo XXL Ketzin,14669,Ketzin/Havel,,,,info@redoxxl.de,,https://www.redoxxl.de,site,True,redoxxl.de,,False
Gasthaus Nieder-Oderbruch,16248,Niederfinow,,,,axelwendt@web.de,,http://www.gasthaus-schiffshebewerk.de/karte-impressum,site,False,web.de,,False
Pommernstube,16307,Gartz (Oder),,,,pommernstube@t-online.de,Irene Fatke,https://www.pommernstube-gartz.de/impressum.htm,site,False,t-online.de,,False
Jägers,14532,Kleinmachnow,,,,info@jaegers-restaurant.de,,https://www.xn--jgers-restaurant-vnb.de/,site,True,jaegers-restaurant.de,,False
Big Pan,14612,Falkensee,,,,info@bigpan-falkensee.de,ältig ausgewählte,https://bigpan-falkensee.de/,site,True,bigpan-falkensee.de,,False
Gaststätte Bienenkorb,14776,Brandenburg an der Havel,,,,zenkerbau@gmx.de,,https://gaststattebienenkorbbrandenburg.eatbu.com/?lang=de,site,False,gmx.de,,False
Kaiser-Pavillon,15366,Hoppegarten,,,,info@kaiser-pavillon.eu,De Sheng Zheng,https://www.kaiser-pavillon.eu/impressum.htm,site,True,kaiser-pavillon.eu,,False
Fontane Klause,14542,Werder (Havel),,,,fontane.klause@web.de,,https://fontane-klause-restaurant-werder.eatbu.com/?lang=de,site,False,web.de,,False
Toscana Solo Pizza,14612,Falkensee,,,,kontakt@toscana-solo-pizza.de,,https://www.toscana-solo-pizza.de/impressum/,site,True,toscana-solo-pizza.de,,False
Mezzo,15831,Blankenfelde-Mahlow,,,,neuendorf.andre@googlemail.com,,https://www.mezzo-mahlow.de/,site,False,googlemail.com,,False
Buhnenhaus,14776,Brandenburg an der Havel,,,,info@buhnenhaus.de,,https://www.buhnenhaus.de/impressum/,site,True,buhnenhaus.de,,False
Café Kontor,16816,Neuruppin,,,,Cafe-kontor@cafe-kontor.eu,,http://www.cafe-kontor.eu/impressum.html,site,False,cafe-kontor.eu,,False
Schwanenkrug,14621,Schönwalde-Glien,,,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,,https://www.schwanenkrug.com/,site,False,sentry-next.wixpress.com,,False
da Vinci,16792,Zehdenick,,,,info@davinci-zehdenick.de,,https://davinci-zehdenick.de/,site,True,davinci-zehdenick.de,,False
El Grano,14547,Beelitz,,,,info@elgranodecafe.de,,https://elgranodecafe.de/,site,True,elgranodecafe.de,,False
Schmorpost,15344,Strausberg,,,,wasserwerk@anderewelt.org,erninseln,https://xn--altespostgelnde-clb.de/gastronomie/,site,False,anderewelt.org,,False
Hotel Haufe,3149,Forst (Lausitz),,,,forst@hotel-haufe.com,,https://hotel-haufe.com/impressum/,site,False,hotel-haufe.com,,False
Fährhaus Caputh,14548,Schwielowsee,,,,s.mueller@faehrhaus-caputh.de,,https://www.faehrhaus-caputh.de/impressum/,site,False,faehrhaus-caputh.de,,False
Hummelchen,15569,Woltersdorf,,,,ines.kosboth@gmail.com,Ines Kosboth,http://www.cafe-hummelchen.de/Impressum.html,site,False,gmail.com,,False
Landgasthaus Storchenkrug,19322,Rühstädt,,,,info@storchenkrug-online.de,,https://www.storchenkrug-online.de/,site,True,storchenkrug-online.de,,False
Landhaus Hönow,15366,Hoppegarten,,,,hotel@hoenow.de,ältigen Auswahl unserer Lieferanten geben wir,https://www.hoenow.de/,site,False,hoenow.de,,False
Restaurantschiff Zum Klabautermann,15746,Groß Köris,,,,info@zum-klabautermann.com,Frank Opitz,https://zum-klabautermann.com/,site,True,zum-klabautermann.com,,False
Restaurant Flakenseeterrassen,15569,Woltersdorf,,,,flakenseeterrassen@gmx.de,,https://www.flakenseeterrassen.com/impressum,site,False,gmx.de,,False
Café Kietz,19309,Lenzerwische,,,,info@cafe-kietz.de,Michael Tietz,https://www.cafe-kietz.de/,site,True,cafe-kietz.de,,False
Seelounge,1968,Senftenberg,,,,info@seelounge-lausitz.de,Matthias Schwedler,https://www.seelounge-lausitz.de/,site,True,seelounge-lausitz.de,,False
Zur Windparkschänke,1994,Schipkau,,,,kontakt@zur-windparkschaenke.de,,https://www.zur-windparkschaenke.de/,site,True,zur-windparkschaenke.de,,False
Kunstpause,17279,Lychen,,,,info@kunstpause-lychen.de,,http://kunstpause-lychen.de/impressum/,site,True,kunstpause-lychen.de,,False
Schäpe,16303,Schwedt/Oder,,,,bestellung-schaepe@swschwedt.de,,https://konditorei-schaepe.de/kontakt/impressum,site,False,swschwedt.de,,False
Restaurant Wukensee,16359,Biesenthal,,,,info_old@restaurant-wukensee.de,,https://www.restaurant-wukensee.de/kontakt/,site,False,restaurant-wukensee.de,,False
Zum Rittmeister,14542,Werder (Havel),,,,info@zum-rittmeister.de,,https://www.zum-rittmeister.de/,site,True,zum-rittmeister.de,,False
Das Landhaus im Grünen,15864,Wendisch Rietz,,,,info@landhaus-wendischrietz.de,Torsten Voigt,http://landhaus-wendischrietz.de/kontakt/impressum/,site,True,landhaus-wendischrietz.de,,False
Jakobs Cafe,14547,Beelitz,,,,bar@jakobs-hof.de,,https://jakobs-in-beelitz.de:443/?lang=de,site,False,jakobs-hof.de,,False
Pavillon Genuss & Kunst,3149,Forst (Lausitz),,,,info@pavillon-forst.de,,https://www.pavillon-forst.de/?view=article&id=18,site,True,pavillon-forst.de,,False
KoBaMugasmus,16225,Eberswalde,,,,kobamugasmus@gmail.com,Zora Pepita Pitz,https://www.kobamugasmus.com/kontakt,site,False,gmail.com,,False
Familienhotel Brandtsheide,14827,Wiesenburg/Mark,,,,info@brandtsheide.de,,https://brandtsheide.de/impressum/,site,True,brandtsheide.de,,False
Christinenhof & Spa,3185,Tauer,,,,info@christinenhof.net,,https://www.christinenhof.net/,site,True,christinenhof.net,,False
Das Pfannkuchenhaus,19322,Wittenberge,,,,DasPfannkuchenhaus@t-online.de,Jördis Schumacher,https://www.das-pfannkuchenhaus-hinzdorf.de/impressum/,site,False,t-online.de,,False
Seeblick,15517,Fürstenwalde/Spree,,,,info@restaurantseeblick.com,,https://restaurantseeblick.com/impressum,site,True,restaurantseeblick.com,,False
Hotel Restaurant Seehof,14797,Kloster Lehnin,,,,post@seehof-netzen.de,,https://seehotel-netzen.de/,site,False,seehof-netzen.de,,False
Bel Paese,14621,Schönwalde-Glien,,,,kontakt@bel-paese.com,,https://www.bel-paese.com/,site,True,bel-paese.com,,False
Café Dörthe,14974,Ludwigsfelde,,,,dpo-google@google.com,,https://xn--cafe-drthe-jcb.de/,site,False,google.com,,False
Mühlenhof,16868,Wusterhausen/Dosse,,,,kontakt@muehlenhof.info,Katharina Mach,https://www.muehlenhof.info/kontakt-datenschutz-impressum,site,True,muehlenhof.info,,False
Am Kreuzdamm,14798,Havelsee,,,,info@am-kreuzdamm.de,,https://am-kreuzdamm.de/kontakt/,site,True,am-kreuzdamm.de,,False
Restaurant Dachstuhl,15838,Am Mellensee,,,,info@restaurant-dachstuhl.de,Benjamin Sandner,https://www.restaurant-dachstuhl.de/,site,True,restaurant-dachstuhl.de,,False
Alte Fischerkate,19309,Lenzerwische,,,,info@altefischerkate.de,,https://altefischerkate.de/impressum,site,True,altefischerkate.de,,False
Freilich am See,15526,Bad Saarow,,,,freilich@meinezeit-hotels.de,,https://freilich.de,site,False,meinezeit-hotels.de,,False
Landgasthaus Bauer,19309,Lanz,,,,info@landgasthaus-bauer.de,,https://landgasthaus-bauer.de/impressum/,site,True,landgasthaus-bauer.de,,False
Felix am Hinzenberg,14467,Potsdam,,,,info@felix-hinzenberg.de,,https://felix-hinzenberg.de/,site,True,felix-hinzenberg.de,,False
Café Karmen,16909,Wittstock/Dosse,,,,info@cafe-karmen.de,,https://www.cafe-karmen.de/impressum,site,True,cafe-karmen.de,,False
Sam Kullman's Diner,14822,Linthe,,,,bewerbung-wue@kullmans.de,elder Straße 22,https://www.kullmans.de/,site,False,kullmans.de,,False
Forsthaus Siethen,14974,Ludwigsfelde,,,,lokal@forsthaus-siethen.de,,https://www.forsthaus-siethen.de/kontakt/,site,False,forsthaus-siethen.de,,False
Partyservice - Andreas Koepsell,16356,Ahrensfelde,,,,info@landgasthauseiche.de,,https://www.landgasthauseiche.de,site,True,landgasthauseiche.de,,False
Backwahn,14778,Päwesin,,,,info@tashi-choeling.de,,https://www.tashi-choeling.de/impressum.html,site,True,tashi-choeling.de,,False
El Toro Steakhaus,14548,Schwielowsee,,,,ElToro-Ferch@gmx.de,,https://www.steakhauseltoro.com/kontakt/,site,False,gmx.de,,False
Traditionsbäckerei Fischer,14550,Groß Kreutz (Havel),,,,tra-back-fischer@gmx.de,Samuel Fischer,https://www.tra-back-fischer.de/,site,False,gmx.de,,False
Restaurant Wildpark,15838,Am Mellensee,,,,info@restaurant-wildpark.de,,https://www.restaurant-wildpark.de/,site,True,restaurant-wildpark.de,,False
Piazza dei Miracoli,3238,Finsterwalde,,,,info@hotel-saengerstadt.de,,https://www.hotel-saengerstadt.de/,site,True,hotel-saengerstadt.de,,False
Zur Goldenen Kartoffel,15345,Prötzel,,,,info@zur-goldenen-kartoffel.de,Olaf Kaupat,https://zur-goldenen-kartoffel.de/impressum/,site,True,zur-goldenen-kartoffel.de,,False
Café & Restaurant Handrick,15926,Luckau,,,,info@cafe-handrick.de,,https://www.cafe-handrick.de/,site,True,cafe-handrick.de,,False
Zur Fähre,16792,Zehdenick,,,,zur.faehre@t-online.de,,https://www.gasthaus-zur-faehre-burgwall.de/,site,False,t-online.de,,False
Noi2due,14532,Kleinmachnow,,,,info@noi2due.de,,https://www.noi2due.de/,site,True,noi2due.de,,False
"Gastätte ""Zum Märkischen Reiterhof""",16269,Wriezen,,,,info@maerkischer-reiterhof.de,s. Dies gilt insbesondere für Vervielfältigung,https://maerkischer-reiterhof.de/service/Impressum.html,site,True,maerkischer-reiterhof.de,,False
Bistro Leinwar,15837,Baruth/Mark,,,,Bistro.leinwar@gmail.com,,https://bistro-leinwar.eatbu.com/?lang=de,site,False,gmail.com,,False
Kalimera am See,15757,Halbe,,,,info@kalimera-am-see.de,,https://www.kalimera-am-see.de/kontakt/impressum,site,True,kalimera-am-see.de,,False
Zum Messingkrug,15864,Wendisch Rietz,,,,hi@messingkrug.de,,https://www.messingkrug.de/,site,False,messingkrug.de,,False
Sagar,14822,Brück,,,,sagarindischesrestaurant@gmail.com,Surjit Kaur,https://www.sagar-brueck.de/impressum.html,site,False,gmail.com,,False
Café und Museum Stägehaus,14621,Schönwalde-Glien,,,,info@freunde-des-mafz.de,,http://www.freunde-des-mafz.de/kontakt,site,True,freunde-des-mafz.de,,False
Unter den Linden,19309,Lanz,,,,nord@elberadweg.de,,https://www.elberadweg.de/news-service/kontakt-zum-elberadweg/,site,False,elberadweg.de,,False
Pritzhagener Heide,15377,Oberbarnim,,,,info@pritzhagen.de,,https://pritzhagen.de/impressum,site,True,pritzhagen.de,,False
Restaurant Campingplatz Himmelreich,14548,Schwielowsee,,,,info@berlin-potsdam-camping.de,,https://www.berlin-potsdam-camping.de,site,True,berlin-potsdam-camping.de,,False
Uli's Fischhaus,16348,Wandlitz,,,,info@ulis-fischhaus.de,,https://www.ulis-fischhaus.de/impressum/,site,True,ulis-fischhaus.de,,False
Waldschänke Bad Erna,3253,Schönborn,,,,info@waldschaenke-bad-erna.de,übernimmt keinerlei Gewähr für die Aktualität,https://waldschaenke-bad-erna.de/de/impressum.html,site,True,waldschaenke-bad-erna.de,,False
Zum Erblehngut,3238,Massen-Niederlausitz,,,,info@erblehngut.de,Christian Heinrich,http://erblehngut.de/,site,True,erblehngut.de,,False
Cadillac,3238,Finsterwalde,,,,mr.brown74@web.de,,https://cadillac-diner.de:443/?lang=de,site,False,web.de,,False
Essar Wosch,15806,Dabendorf,,,,support@webador.de,,https://www.essbar-wosch.com/kantine-dabendorf,site,True,webador.de,,False
Gasthaus Bruns,31655,Stadthagen,,,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,,https://www.gaststaettebruns.de/,site,False,sentry-next.wixpress.com,,False
Gasthof Zürchel,3238,Sallgast,,,,info@gasthofzuerchel.de,,https://gasthofzuerchel.de/,site,True,gasthofzuerchel.de,,False
Parkhotel,16845,Neustadt (Dosse),,,,info@park-hotel-neustadt.de,,https://www.park-hotel-neustadt.de/de/index.php,site,True,park-hotel-neustadt.de,,False
Fischerkate,15859,Storkow (Mark),,,,event@hubertushoehe.de,erklären ausdrücklich,https://hubertushoehe.de/impressum/,site,False,hubertushoehe.de,,False
Axels Gasthof,1945,Schwarzbach,,,,mail99@99axels-gasthof.de,,https://axels-gasthof.de/impressum.shtml,site,False,99axels-gasthof.de,,False
Zum Märkischen Eck,14959,Trebbin,,,,info@zum-maerkischen-eck.de,s Herrn Tino Krenz,https://www.zum-maerkischen-eck.de/,site,True,zum-maerkischen-eck.de,,False
Buena Vida Coffee Roasters,14482,Potsdam,,,,info@buenavidacoffee.de,"eatures"":false",https://buenavidacoffee.de/,site,True,buenavidacoffee.de,,False
Fiesta Mexicana,14482,Potsdam,,,,biploblass1985@gmail.com,,https://fiesta-mexicana.eatbu.com/?lang=de,site,False,gmail.com,,False
Zeesener Hof,15711,Königs Wusterhausen,,,,info@zeesenerhof.de,Stefanie Steinmetz,https://www.zeesenerhof.de/,site,True,zeesenerhof.de,,False
Restaurant Olympia,15890,Eisenhüttenstadt,,,,teo-nastas@t-online.de,,http://ehst-olympia.de/Impressum/,site,False,t-online.de,,False
Olafs Werkstatt,16845,Neustadt (Dosse),,,,o.werkstatt@t-online.de,alt in allen Bereichen,https://www.olafs-werkstatt.de/index.php?id=start,site,False,t-online.de,,False
Café Vergißmeinnicht,1945,Guteborn,,,,info@schloss-guteborn.de,,https://schloss-guteborn.de/impressum/,site,True,schloss-guteborn.de,,False
Ikaros,15711,Königs Wusterhausen,,,,info@ikaros-zeesen.de,,https://www.ikaros-zeesen.de/impressum/,site,True,ikaros-zeesen.de,,False
Kulturscheune XXL Schilde,19322,Weisen,,,,buchung@kulturscheune-schilde.de,,https://kulturscheune-schilde.de/kontakt,site,False,kulturscheune-schilde.de,,False
Café Winzig,15345,Petershagen/Eggersdorf,,,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,,https://www.cafe-winzig.de,site,False,sentry-next.wixpress.com,,False
Koigarten Willischza,3096,Burg (Spreewald),,,,kontakt@koigarten-burg.de,,https://koigarten-burg.de/impressum,site,True,koigarten-burg.de,,False
Schülers Restaurant & Alte Backstube,1979,Lauchhammer,,,,mike.schueler@schuelers-restaurant.de,,https://schuelers-restaurant.de/impressum,site,False,schuelers-restaurant.de,,False
Zum Goldenen Löwen,4934,Hohenleipisch,,,,info@zum-goldenen-Loewen.com,,https://www.zum-goldenen-loewen.com/Impressum-Kontakt-Anfrage,site,True,zum-goldenen-loewen.com,,False
Ristorante Due Fratelli,14550,Groß Kreutz (Havel),,,,info@due-fratelli.de,,https://www.due-fratelli.de/,site,True,due-fratelli.de,,False
greenHOUSE,16548,Glienicke/Nordbahn,,,,reservation@greenhouse-california.de,,https://www.greenhouse-california.de/,site,True,greenhouse-california.de,,False
Burgwall-Café,4931,Bad Liebenwerda,,,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,,https://www.burgwall-cafe.de/,site,False,sentry-next.wixpress.com,,False
Punjabi Pizza Service,3253,Doberlug-Kirchhain,,,,sarbjitjudge24@gmail.com,,https://www.punjabipizza-service.de/,site,False,gmail.com,,False
Schüler´s Restaurant,1979,Lauchhammer,,,,mike.schueler@schuelers-restaurant.de,,https://schuelers-restaurant.de/impressum,site,False,schuelers-restaurant.de,,False
Gasthof Falkenhorst,15537,Gosen-Neu Zittau,,,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,,https://www.gasthof-falkenhorst.de/,site,False,sentry-next.wixpress.com,,False
Zwischenhalt- Das Eisenbahn-Café,14641,Wustermark,,,,info@efg-elstal.de,,https://efg-elstal.de/,site,True,efg-elstal.de,,False
Romantik Landhaus & Pension Klaps Liebling,15907,Lübben (Spreewald),,,,info@klapsliebling.de,,https://www.klapsliebling.de/index.php/impressum,site,True,klapsliebling.de,,False
Spargelhof Elsholz,14547,Beelitz OT Elsholz,,,,order@spargelhof-elsholz.de,Karola Hentschel,https://spargelhof-elsholz.de/impressum,site,False,spargelhof-elsholz.de,,False
WaldRaum,14822,Borkheide,,,,hallo@waldraum-cafe.de,,https://www.waldraum-cafe.de/,site,True,waldraum-cafe.de,,False
Badebar,15537,Erkner,,,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,,https://www.badebar.com,site,False,sentry-next.wixpress.com,,False
Casa Monello 2,3222,Lübbenau/Spreewald,,,,am-see@spreewaldcamping.de,,https://www.spreewaldcamping-see.de/restaurant/,site,False,spreewaldcamping.de,,False
La Lupo,14476,Potsdam,,,,mail@la-lupo.de,r für die Datenverarbeitung,https://www.la-lupo.de/impressum.html,site,True,la-lupo.de,,False
Gasthaus zum grünen Baum,91352,Hallerndorf,,,,Info@GasthausFischer.de,,https://www.gasthausfischer.de/,site,True,gasthausfischer.de,,False
Pizzeria Don Giovanni,85356,Freising,,,,ciao@don-giovanni-fs.de,,https://www.don-giovanni-fs.de/impressum/,site,False,don-giovanni-fs.de,,False
Thuy Zen,16225,Eberswalde,,,,info@thuyzen-eberswalde.deInternet,,https://www.thuyzen-eberswalde.de/impressum/,site,True,thuyzen-eberswalde.deinternet,,False
Frankenfarm Landwirtshaus,95502,Himmelkron,,,,info@frankenfarm.de,Jürgen Stübinger,https://www.frankenfarm.de/impressum/,site,True,frankenfarm.de,,False
Bei Ilja,85598,Vaterstetten,,,,info@bei-ilija.de,,https://www.bei-ilija.de/,site,True,bei-ilija.de,,False
Müller's Lust,82396,Pähl,,,,support@webador.de,,https://www.muellers-lust.com,site,True,webador.de,,False
Parkcafe,85354,Freising,,,,info@parkcafe-freising.de,erninseln,https://parkcafe-freising.de/,site,True,parkcafe-freising.de,,False
Franziskaner Garten,81827,München,,,,info@franziskanergarten.de,,https://franziskanergarten.de/impressum/,site,True,franziskanergarten.de,,False
Schützenhaus,82205,Gilching,,,,info.hotelschuetzenhaus@web.de,s von,https://www.hotelschuetzenhaus.de/de/impressum,site,False,web.de,,False
Waldrestaurant Maxlmühle,83626,Valley,,,,t-fritzsche@gmx.net,,https://www.maxlmuehle.de/impressum,site,False,gmx.net,,False
Indian Palace,82140,Olching,,,,indianpalace-olching@gmx.de,"ullscreen"":null",https://www.indianpalace-olching.de/,site,False,gmx.de,,False
Berghütte Schareben,94256,Drachselsried,,,,info@berghuette-schareben.de,,https://www.berghuette-schareben.de/impressum,site,True,berghuette-schareben.de,,False
Gasthaus Lindenbräu,91322,Gräfenberg,,,,lindenbraeu@t-online.de,iles des Servers gespeichert. Erfasst,https://lindenbraeu.de/impressum,site,False,t-online.de,,False
Zum Bartewirt,83626,Valley,,,,info@barte-wirt.de,,https://www.barte-wirt.de/Impressum/,site,True,barte-wirt.de,,False
Ratskeller,80331,München,,,,info@ratskeller.com,,https://www.ratskeller.com/,site,True,ratskeller.com,,False
Emmeringer An den Amperauen,82275,Emmering,,,,mittlerer-gastraum@1200vw.webp,,https://www.emmeringer.com/,site,False,1200vw.webp,,False
Ristorante Centro Moda,80807,München,,,,info@Ristorante-Centro-Moda.de,Angelo Azzaretto,https://www.ristorante-centro-moda.de/IMPRESSUM,site,True,ristorante-centro-moda.de,,False
Landgasthof Altwirt,85649,Brunnthal,,,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,,https://altwirt.wixsite.com/altwirt-faistenhaar,site,False,sentry-next.wixpress.com,,False
Pfandl Wirt,85521,Ottobrunn,,,,info@pfandlwirt.de,,https://www.pfandlwirt.de/,site,True,pfandlwirt.de,,False
Swagatam,82275,Emmering,,,,info@restaurant-swagatam.de,geführtes Unternehmen,https://restaurant-swagatam.de/?p=impressum,site,True,restaurant-swagatam.de,,False
Gasthaus Reif,90562,Kalchreuth,,,,gasthaus.reif@t-online.de,r / Verantwortliche für journalistisch-redaktionelle Texte:,https://www.gasthaus-reif.de/impressum,site,False,t-online.de,,False
Nefeli im Phönix,85521,Ottobrunn,,,,info@phoenixbad.de,,https://phoenixbad.de/gastro/,site,True,phoenixbad.de,,False
Augustiner Schützengarten,81379,München,,,,info@augustiner-schuetzengarten.de,Christian Schretzlmeier,https://augustiner-schuetzengarten.de/,site,True,augustiner-schuetzengarten.de,,False
Landgasthof Lambach,83358,Seeon-Seebruck,,,,info@hotel-lambach.de,,http://www.hotel-lambach.de/impressum/,site,True,hotel-lambach.de,,False
Peaches,80634,München,,,,info@peaches-neuhausen.de,,https://www.peaches-neuhausen.de/impressum.html,site,True,peaches-neuhausen.de,,False
Gerners,80637,München,,,,info@gerners-muenchen.de,,https://www.gerners-muenchen.de/,site,True,gerners-muenchen.de,,False
Augustiner Bräustuben,80339,München,,,,buero@braeustuben.de,,https://www.braeustuben.de/impressum/,site,False,braeustuben.de,,False
Haidhauser Augustiner,81667,München,,,,info@haidhauser-augustiner.de,,https://haidhauser-augustiner.de/impressum.php,site,True,haidhauser-augustiner.de,,False
Schlossbrauerei Eichhofen,93152,Nittendorf,,,,schl...@eichhofen.de,,https://www.eichhofener.de/index.php/Start.html,site,False,eichhofen.de,,False
Milchhäusl,80539,München,,,,info@milchhaeusl.de,iles,https://milchhaeusl.info/de_impressum.php,site,True,milchhaeusl.de,,False
Zum Grünen Baum (Strohbank),97833,Frammersbach,,,,info@gasthof-zumgruenenbaum.de,,https://www.gasthof-zumgruenenbaum.de/,site,True,gasthof-zumgruenenbaum.de,,False
Hotel Glöcklhofer,84489,Burghausen,,,,info@hotel-gloecklhofer.de,orm-field-label,https://www.hotel-gloecklhofer.de/,site,True,hotel-gloecklhofer.de,,False
La Romantica,81677,München,,,,lillotannorella73@gmail.com,,https://la-romantica-muenchen.de/impressum,site,False,gmail.com,,False
Taverna Sirtaki,84405,Dorfen,,,,info@tavernasirtaki.com,,https://www.tavernasirtaki.com/imprint,site,True,tavernasirtaki.com,,False
Pablo Emilio BurgerBar 2,82152,Planegg,,,,mail@pabloemilio-burger.bar,,https://pabloemilio-burger.bar/impressum,site,True,pabloemilio-burger.bar,,False
Kapplerbräu,85250,Altomünster,,,,gasthof@kapplerbraeu.de,Gasthof & Hotel (GbR):,https://kapplerbraeu.de/impressum/,site,False,kapplerbraeu.de,,False
Gasthof Hinterbrühl,81479,München,,,,info@gasthof-hinterbruehl.de,,https://xn--gasthof-hinterbrhl-16b.de/,site,True,gasthof-hinterbruehl.de,,False
Zum Flaucher,81379,München,,,,info@zumflaucher.de,,https://www.zumflaucher.de/,site,True,zumflaucher.de,,False
Brauerei-Gasthof Hellmuth,96231,Bad Staffelstein,,,,kontakt@gasthaus-hellmuth.de,,https://www.gasthaus-hellmuth.de/,site,True,gasthaus-hellmuth.de,,False
Bräustübl,96231,Bad Staffelstein,,,,info@staffelberg-braeu.de,Helga,https://www.staffelberg-braeu.de/impressum/,site,True,staffelberg-braeu.de,,False
Pizzeria Taormina,85247,Schwabhausen,,,,taormina.pizzeria@gmail.com,,https://ristorantetaormina.metro.biz/?lang=de,site,False,gmail.com,,False
Landgasthof Haller,82131,Gauting,,,,info@landgasthof-haller.de,,https://www.landgasthof-haller.de/,site,True,landgasthof-haller.de,,False
Gasthof zur Post,85247,Schwabhausen,,,,Gasthof-zur-Post@t-online.de,der Seiten verantwortlich. Die verlinkten,https://www.zur-post-schwabhausen.de/impressum.html,site,False,t-online.de,,False
Klosterwirt,83256,Chiemsee,,,,klosterwirt@klosterwirt-chiemsee.de,,https://www.klosterwirt-chiemsee.de/,site,False,klosterwirt-chiemsee.de,,False
Gasthof Feringasee,85774,Unterföhring,,,,info@feringa-see.de,zusammenzustellen,https://feringa-see.de/impressum/,site,True,feringa-see.de,,False
