Business Name,Postal Code,Town,State,Country,Source URL,Website,E-mail
Gasthaus zum Kranz,79848,Bonndorf im Schwarzwald,,DE,https://www.openstreetmap.org/node/9974645747,https://www.kranz-bonndorf.de,info@kranz-bonndorf.de
Schnitzer,79848,Bonndorf im Schwarzwald,,DE,https://www.openstreetmap.org/node/9974645749,,
Pizza Tassone,88605,Meßkirch,,DE,https://www.openstreetmap.org/node/9975665519,https://pizza-tassone.de,
Hüftgold,73116,Wäschenbeuren,,DE,https://www.openstreetmap.org/node/9976465873,,hueftgold-2021@gmx.de
Zum Hecht,78187,Geisingen,,DE,https://www.openstreetmap.org/node/9979002438,,
Café Vielfalt,76351,Linkenheim-Hochstetten,,DE,https://www.openstreetmap.org/node/9979297154,,
Casa 11,72764,Reutlingen,,DE,https://www.openstreetmap.org/node/9980698751,,
Restaurant Annam,70327,Stuttgart,,DE,https://www.openstreetmap.org/node/9989180458,https://annam-stuttgart.de/,
Belmonte,76530,Baden-Baden,,DE,https://www.openstreetmap.org/node/10004247990,,
Cafe am Ried,72589,Westerheim,,DE,https://www.openstreetmap.org/node/10005300914,,
il due,72116,Mössingen,,DE,https://www.openstreetmap.org/node/10005974878,https://ildue.de,
Vivarepas,75175,Pforzheim,,DE,https://www.openstreetmap.org/node/10005993668,https://vivarepas.de/,info@vivarepas.de
Kickers Restaurant,75179,Pforzheim,,DE,https://www.openstreetmap.org/node/10006627681,https://www.svkickerspforzheim.de/index.php?option=com_wrapper&view=wrapper&Itemid=413,andre.geszler@kickersrestaurant.de
Alter Kuhstall,74391,Erligheim,,DE,https://www.openstreetmap.org/node/10006768635,,
Arepas.World,69117,Heidelberg,,DE,https://www.openstreetmap.org/node/10011159743,https://arepas.world/shop/,
Café.licht,69126,Heidelberg,,DE,https://www.openstreetmap.org/node/10016007917,https://cvjmhd.de/angebote/cafelicht/,kontakt@cvjmhd.de
Cult Cafe,79395,Neuenburg am Rhein,,DE,https://www.openstreetmap.org/node/10031648117,https://cult-fashion.net,
Da Bajazzo,71332,Waiblingen,,DE,https://www.openstreetmap.org/node/10032438183,https://www.dabajazzo.de/,
La Piazza,76351,Linkenheim-Hochstetten,,DE,https://www.openstreetmap.org/node/10033240920,,
Quartiersraum / Caféteria,72147,Nehren,,DE,https://www.openstreetmap.org/node/10034900958,,
Restaurant Krea,88069,Tettnang,,DE,https://www.openstreetmap.org/node/10035850644,https://www.krea-store.de/,kontakt@krea.restaurant
Remstal Kegelstuben,73630,Remshalden,,DE,https://www.openstreetmap.org/node/10036660676,http://www.remstalkegelstuben.com/,info@remstalkegelstuben.com
zum Sportler,88048,Friedrichshafen,,DE,https://www.openstreetmap.org/node/10039469277,http://www.zumsportler.de/,
calore pizza & pasta,68775,Ketsch,,DE,https://www.openstreetmap.org/node/10045765539,,
Entenschwumm,79591,Eimeldingen,,DE,https://www.openstreetmap.org/node/10048055076,https://entenschwumm.de,
s'Deli,79423,Heitersheim,,DE,https://www.openstreetmap.org/node/10049611222,,
Alt Stocken,78333,Stockach,,DE,https://www.openstreetmap.org/node/10050846570,http://www.alt-stocken.de/,
Kaffee in der Karlstraße,72141,Walddorfhäslach,,DE,https://www.openstreetmap.org/node/10059733815,https://kaffee-in-der-karlstrasse.de/,
My Sushi & Wok,78166,Donaueschingen,,DE,https://www.openstreetmap.org/node/10061298310,,
Zum Münsterwirt,88529,Zwiefalten,,DE,https://www.openstreetmap.org/node/10063880780,http://münsterwirt-zwiefalten.de/,
Tulsi Palace,72124,Pliezhausen,,DE,https://www.openstreetmap.org/node/10067029584,,
MOCCA Müllheim,79379,Müllheim im Markgräflerland,,DE,https://www.openstreetmap.org/node/10067282568,https://mocca.wtf/,
2PM The Finest Asian Kitchen,72108,Rottenburg am Neckar,,DE,https://www.openstreetmap.org/node/10072798291,https://restaurant-2-pm.eatbu.com,
Dreher Haus D°,77723,Gengenbach,,DE,https://www.openstreetmap.org/node/10075418733,https://www.stadtbaeckerei-dreher.de/standorte/haus-d,
Billardlounge Carambolage,74172,Neckarsulm,,DE,https://www.openstreetmap.org/node/10077694759,,
echt Hammer GmbH,74172,Neckarsulm,,DE,https://www.openstreetmap.org/node/10077694762,https://echt-hammer.de/,
Genusswerkstatt,72764,Reutlingen,,DE,https://www.openstreetmap.org/node/10078262420,https://genusswerkstatt-rt.de,info@genusswerkstatt-rt.de
Pasa Baklava,74172,Neckarsulm,,DE,https://www.openstreetmap.org/node/10080115040,,
Stadtgespräch,74172,Neckarsulm,,DE,https://www.openstreetmap.org/node/10080115043,,
Casa del Gusto,74172,Neckarsulm,,DE,https://www.openstreetmap.org/node/10080115044,http://www.vfl-obereisesheim.de/sportheim,casadelgusto.oheim@gmail.com
Drei König,79639,Grenzach-Wyhlen,,DE,https://www.openstreetmap.org/node/10083190879,,
Pizzeria Caffetteria Torino,79115,Freiburg im Breisgau,,DE,https://www.openstreetmap.org/node/10087260184,https://www.pizzeriatorinofreiburgimbreisgau.de/,
Fessler's Backhaus,74392,Freudental,,DE,https://www.openstreetmap.org/node/10090072101,,
Da Maria,70192,Stuttgart,,DE,https://www.openstreetmap.org/node/10093410869,https://www.alimentari-da-maria.de/,
Snack Jack,74924,Neckarbischofsheim,,DE,https://www.openstreetmap.org/node/10098005631,snackjack-sinsheim.de,
Restaurant Wiesenauerläuten,70327,Stuttgart,,DE,https://www.openstreetmap.org/node/10098634984,https://www.wiesenauerlaeuten.de/,ciao@wiesenauerlaeuten.de
Park Café,74889,Sinsheim,,DE,https://www.openstreetmap.org/node/10099410002,,
Casa del Gusto,76275,Ettlingen,,DE,https://www.openstreetmap.org/node/10102888796,https://www.casadelgusto24.de/,
minibar-club,88400,Biberach an der Riß,,DE,https://www.openstreetmap.org/node/10102901714,https://www.minibar-bc.de,minibar-bc@web.de
Wirtshaus Waldeck,71563,Affalterbach,,DE,https://www.openstreetmap.org/node/10103233710,https://wirtshauswaldeck.de/,
Harmonie 1911,68165,Mannheim,,DE,https://www.openstreetmap.org/node/10106716282,https://harmonie1911.de,
Restaurant Emily,76689,Karlsdorf-Neuthard,,DE,https://www.openstreetmap.org/node/10111791270,,
Gasthaus Ochsen,73257,Köngen,,DE,https://www.openstreetmap.org/node/10126158575,http://www.ochsen-koengen.de,info@ochsen-koengen.de
Troja,79713,Bad Säckingen,,DE,https://www.openstreetmap.org/node/10129727231,https://qr.scan-2-get.com/trojarestaurantbadsckingen,
Café Panama,75045,Walzbachtal,,DE,https://www.openstreetmap.org/node/10135288968,,
Cafe Jungle,69190,Walldorf,,DE,https://www.openstreetmap.org/node/10135638500,https://www.instagram.com/thejunglecafewalldorf/,
Kugo Sushi Bar,72202,Nagold,,DE,https://www.openstreetmap.org/node/10138058527,https://www.kugosushi.de,
Purino Freiburg,79106,Freiburg im Breisgau,,DE,https://www.openstreetmap.org/node/10138128886,https://purino.de/restaurant/freiburg/,freiburg@purino.de
aro,69190,Walldorf,,DE,https://www.openstreetmap.org/node/10140258357,https://www.arocafe.de/,
Café Böckeler,76275,Ettlingen,,DE,https://www.openstreetmap.org/node/10142382640,https://www.boeckeler.org/standorte/cafe-ettlingen/,info@boeckeler.org
Hanoi Quan,79576,Weil am Rhein,,DE,https://www.openstreetmap.org/node/10147707962,https://www.hanoi-quan.de/,info@hanoi-quan.de
Taumi,79106,Freiburg im Breisgau,,DE,https://www.openstreetmap.org/node/10147888729,https://taumi-restaurant.de/taumi-restaurant-in-freiburg/menu,freiburg@taumi-restaurant.de
Zur Goldenen Pfanne,76689,Karlsdorf-Neuthard,,DE,https://www.openstreetmap.org/node/10148487423,,
"café iz, Café & Dorfladen",79194,Heuweiler,,DE,https://www.openstreetmap.org/node/10154585181,www.cafe-iz.de,cafe-iz@t-online.de
Hafen 17,77694,Kehl,,DE,https://www.openstreetmap.org/node/10156794942,https://www.hafen17.de,
Genuss Manufaktur,74321,Bietigheim-Bissingen,,DE,https://www.openstreetmap.org/node/10159097092,https://www.genuss-manufaktur.co/,
Sumino,71679,Asperg,,DE,https://www.openstreetmap.org/node/10164162881,,
Caffee Auszeit,74523,Schwäbisch Hall,,DE,https://www.openstreetmap.org/node/10164769097,http://www.caffeeauszeit.de/,
Altstadt Besen,72070,Tübingen,,DE,https://www.openstreetmap.org/node/10166616790,https://www.tuebingen.de/einkaufsfuehrer/default/show/id/7270,
Weinstube Zur Traube,71364,Winnenden,,DE,https://www.openstreetmap.org/node/10171093041,weinstube-zur-traube.info,
Christines süße Welt,71106,Magstadt,,DE,https://www.openstreetmap.org/node/10177328442,,
Gasthof Adler - Restaurant,79256,Buchenbach,,DE,https://www.openstreetmap.org/node/10178102464,https://adler-buchenbach.de/,info@adler-buchenbach.de
EArth Tokyo,70173,Stuttgart,,DE,https://www.openstreetmap.org/node/10180803913,https://earth-tokyo.de/,
Sonja Merz Gastronomie,70173,Stuttgart,,DE,https://www.openstreetmap.org/node/10181018203,,
Burgschänke Hohenrechberg,73529,Schwäbisch Gmünd,,DE,https://www.openstreetmap.org/node/10183106234,https://www.Burgschänke-Rechberg.de,
heimathafen,78467,Konstanz,,DE,https://www.openstreetmap.org/node/10198515324,https://heimathafen-kn.de/,info@heimathafen-kn.de
Verde,88239,Wangen im Allgäu,,DE,https://www.openstreetmap.org/node/10199480456,https://verde-wangen.de,info@verde-wangen.de
Waldhorn-Schenke,74072,Heilbronn,,DE,https://www.openstreetmap.org/node/10208144428,,
Milas Café & Ramen,79104,Freiburg im Breisgau,,DE,https://www.openstreetmap.org/node/10210380392,https://www.milascafe.de/,
baers-place,78532,Tuttlingen,,DE,https://www.openstreetmap.org/node/10211755611,https://www.baers-place-restaurant.de/,
Durbacher Weinstube,77770,Durbach,,DE,https://www.openstreetmap.org/node/10220959738,https://durbacher-weinstube.de/,Weinstube@online.de
Asia Gourmet,76571,Gaggenau,,DE,https://www.openstreetmap.org/node/10221517764,https://asiagourmet-gaggenau.de/,
Mille Baci,89547,Gerstetten,,DE,https://www.openstreetmap.org/node/10231491244,http://www.millebaci.info,
Café Evard,79359,Riegel am Kaiserstuhl,,DE,https://www.openstreetmap.org/node/10238065636,https://kunsthallemessmer.de/cafe-evard/,
Mamma Mia,74523,Schwäbisch Hall,,DE,https://www.openstreetmap.org/node/10250603699,https://www.mammamiahessental.de,
Fincaroasters,76137,Karlsruhe,,DE,https://www.openstreetmap.org/node/10255134515,https://www.fincaroasters.de,info@fincaroasters.de
fine dining RS,73084,Salach,,DE,https://www.openstreetmap.org/node/10258023561,,
Asia Minh,72525,Münsingen,,DE,https://www.openstreetmap.org/node/10265788552,,
Peña Real Madrid,70180,Stuttgart,,DE,https://www.openstreetmap.org/node/10269704009,,
Moosackerhof,88299,Leutkirch im Allgäu,,DE,https://www.openstreetmap.org/node/10271021024,https://www.moosackerhof.de/,
Vinolivio,79227,Schallstadt,,DE,https://www.openstreetmap.org/node/10273150444,https://vinolivio-restaurant.com/,schallstadt@vinolivio-restaurant.com
Elvish Inn,69115,Heidelberg,,DE,https://www.openstreetmap.org/node/10280858425,,
Koi Sushi & Asia,79713,Bad Säckingen,,DE,https://www.openstreetmap.org/node/10284221005,,
Gude Stub,76571,Gaggenau,,DE,https://www.openstreetmap.org/node/10284356358,,
Offenes Café,76297,Stutensee,,DE,https://www.openstreetmap.org/node/10289221556,,
Café Zimt & Zucker,88299,Leutkirch im Allgäu,,DE,https://www.openstreetmap.org/node/10289948055,https://zimt-zucker-leutkirch.de/,info@zimt-zucker-leutkirch.de
Bistro Berlin,72355,Schömberg,,DE,https://www.openstreetmap.org/node/10291124316,,
Café Hinterzimmer,79098,Freiburg im Breisgau,,DE,https://www.openstreetmap.org/node/10291637795,https://cafe-hinterzimmer.de,
Kanzlei,72202,Nagold,,DE,https://www.openstreetmap.org/node/10292351734,http://kanzlei-nagold.de/,
Lions,79730,Murg,,DE,https://www.openstreetmap.org/node/10293666356,,
Mildenberger,71573,Allmersbach im Tal,,DE,https://www.openstreetmap.org/node/10293976810,,
Heitzmann,79618,Rheinfelden (Baden),,DE,https://www.openstreetmap.org/node/10294104868,,
Kontrast Tagesbar,89073,Ulm,,DE,https://www.openstreetmap.org/node/10296710413,,
Steh-Café Böckeler,76530,Baden-Baden,,DE,https://www.openstreetmap.org/node/10297948433,https://www.boeckeler.org/standorte/steh-cafe-baden-baden/,info@boeckeler.org
Holzhackers Ratsstuben,76229,Karlsruhe,,DE,https://www.openstreetmap.org/node/10300133100,https://www.holzhackers-ratsstuben.de/,info@holzhackers-ratsstuben.de
Hotel Grauleshof,73431,Aalen,,DE,https://www.openstreetmap.org/node/10302088356,https://www.grauleshof.com/,
Haweli,79618,Rheinfelden (Baden),,DE,https://www.openstreetmap.org/node/10302758440,https://www.haweli.de,
Restaurant Olive,76461,Muggensturm,,DE,https://www.openstreetmap.org/node/10303140307,,
Zur Kanne,73450,Neresheim,,DE,https://www.openstreetmap.org/node/10303276915,,
Café Heimweh,74523,Schwäbisch Hall,,DE,https://www.openstreetmap.org/node/10313337544,https://www.cafeheimweh.de/,
Alexis Sorbas,88471,Laupheim,,DE,https://www.openstreetmap.org/node/10543011454,https://restaurant-alexis-sorbas.de,alexissorbaslph@gmx.de
Besenwirtschaft Krug,70469,Stuttgart,,DE,https://www.openstreetmap.org/node/10549067768,https://www.besenwirtschaft-krug.de/,
Acqua,79183,Waldkirch,,DE,https://www.openstreetmap.org/node/10550684321,https://acqua-mediterranes-restaurant-waldkirch.metro.rest/,demicoli@hotmail.de
Wohnzimmer,76133,Karlsruhe,,DE,https://www.openstreetmap.org/node/10554832104,https://www.wohnzimmer-karlsruhe.de/,mail@wohnzimmer-karlsruhe.de
Akropolis,78166,Donaueschingen,,DE,https://www.openstreetmap.org/node/10555070800,http://www.akropolis-donaueschingen.com/,grakropolis@gmail.com
Spaceport by Die Gute Laune,72766,Reutlingen,,DE,https://www.openstreetmap.org/node/10556788279,https://diegutelaune.de/,spaceport@diegutelaune.de
Cosy,89150,Laichingen,,DE,https://www.openstreetmap.org/node/10574337439,https://cosy-laichingen.de/,hallo@cosy-laichingen.de
Sadstompa,89555,Steinheim am Albuch,,DE,https://www.openstreetmap.org/node/10574564646,,
Kukku Ramen,89073,Ulm,,DE,https://www.openstreetmap.org/node/10575196281,https://kukku.de,
Asia Van - Asian Veggies,89073,Ulm,,DE,https://www.openstreetmap.org/node/10576646091,,
Schwabentroll,71229,Leonberg,,DE,https://www.openstreetmap.org/node/10581084909,,
K'ffeehaus - Das Cafe in der Bank,72070,Tübingen,,DE,https://www.openstreetmap.org/node/10586038904,https://www.kffeehaus.de,
Baobei,70176,Stuttgart,,DE,https://www.openstreetmap.org/node/10589004277,https://www.bao-bei.de/,
Vereinsheim MGC Oberkochen,73447,Oberkochen,,DE,https://www.openstreetmap.org/node/10589817526,https://www.minigolf-oberkochen.de,
Alte Post,88299,Leutkirch im Allgäu,,DE,https://www.openstreetmap.org/node/10603696068,http://www.altepost-winterstetten.de/Home,micholina@freenet.de
Hikoo Noodle,68161,Mannheim,,DE,https://www.openstreetmap.org/node/10611887905,https://www.hikoo.de/,
Sir Gustav,77652,Offenburg,,DE,https://www.openstreetmap.org/node/10647387258,https://www.sirgustav.de/,
Tsang's Kitchen,70563,Stuttgart,,DE,https://www.openstreetmap.org/node/10652448224,https://tsangs-kitchen-hong-kong-cuisine.business.site/,
VITA Bietigheim,74321,Bietigheim-Bissingen,,DE,https://www.openstreetmap.org/node/10654251549,https://vita-bietigheim.de/,
Backhaus Mahl,72072,Tübingen,,DE,https://www.openstreetmap.org/node/10660882175,https://www.backhausmahl.de/unsere-fachgeschaefte.html,
Restaurant Adria,71063,Sindelfingen,,DE,https://www.openstreetmap.org/node/10665706683,https://restaurant-adria-sindelfingen.metro.bar,
Viet Pho,89518,Heidenheim an der Brenz,,DE,https://www.openstreetmap.org/node/10669052575,https://vietpho-vietnamesecuisine.de,
SUNSET BILLARD CAFÉ,71032,Böblingen,,DE,https://www.openstreetmap.org/node/10670156367,https://sunset-sportsbar.de,info@sunset-sportsbar.de
The Grill,77977,Rust,,DE,https://www.openstreetmap.org/node/10671701412,http://www.thegrill-rust.de/,info@thegrill-rust.de
Klosterschänke,76332,Bad Herrenalb,,DE,https://www.openstreetmap.org/node/10674259692,https://www.dieklosterschaenke.de,info@dieklosterschaenke.de
Al Capone Bar,78098,Triberg im Schwarzwald,,DE,https://www.openstreetmap.org/node/10686834969,,
ON Sushi,76185,Karlsruhe,,DE,https://www.openstreetmap.org/node/10687967779,https://on-sushi.de/sushi-lieferservice-karlsruhe/,zentrale@on-sushi.de
Restaurant Hasen,76131,Karlsruhe,,DE,https://www.openstreetmap.org/node/10690017690,http://restaurant-hasen.com/,
Rausch,69115,Heidelberg,,DE,https://www.openstreetmap.org/node/10690225919,https://www.rausch22.de,
Harmony,88677,Markdorf,,DE,https://www.openstreetmap.org/node/10693190818,,
Goodways Coffee,78462,Konstanz,,DE,https://www.openstreetmap.org/node/10693640793,https://www.goodwayscoffee.com/,
Cafe Gugelhupf,75365,Calw,,DE,https://www.openstreetmap.org/node/10693836997,https://www.cafegugelhupf.de/,
Rino's Pizza,79346,Endingen am Kaiserstuhl,,DE,https://www.openstreetmap.org/node/10694684534,,rino.gentile@web.de
Restaurant Landhotel Wental,73566,Essingen,,DE,https://www.openstreetmap.org/node/10694725209,http://www.wental.de/,info@wental.de
Hotel Restaurant Rössle,72818,Trochtelfingen,,DE,https://www.openstreetmap.org/node/10694839570,https://www.hotel-restaurant-roessle.de,
"Landgasthof ""Zur Oma""",79369,Wyhl am Kaiserstuhl,,DE,https://www.openstreetmap.org/node/10697929153,https://zur-oma.de/,landgasthof@zur-oma.de
Blaue Grotte,72172,Sulz am Neckar,,DE,https://www.openstreetmap.org/node/10699174422,https://www.blauegrotte-sulz.de/,
Charlott,72401,Haigerloch,,DE,https://www.openstreetmap.org/node/10702325174,https://charlott-haigerloch.de/,
Baklavaci Mehmet Usta,74172,Neckarsulm,,DE,https://www.openstreetmap.org/node/10702334893,,
La Strada,78120,Furtwangen im Schwarzwald,,DE,https://www.openstreetmap.org/node/10703921999,,
Melita Restaurant,74405,Gaildorf,,DE,https://www.openstreetmap.org/node/10704183761,https://melita-restaurant-gaildorf.eatbu.com,
Burgerschmiede,74405,Gaildorf,,DE,https://www.openstreetmap.org/node/10705005812,https://www.burgerschmiede-gaildorf.de,
WILKY - mobile Bar,74427,Fichtenberg,,DE,https://www.openstreetmap.org/node/10705493219,https://www.wilky-bar.de,
Pizza David,74405,Gaildorf,,DE,https://www.openstreetmap.org/node/10705998549,https://www.davidpizza.de,
Taverne ETNA Retsina Bar,74405,Gaildorf,,DE,https://www.openstreetmap.org/node/10705998550,,
Lamm,74405,Gaildorf,,DE,https://www.openstreetmap.org/node/10706463732,,
Gasthof Zum Löwen,74405,Gaildorf,,DE,https://www.openstreetmap.org/node/10706681536,,
TSV-Gaststätte,74321,Bietigheim-Bissingen,,DE,https://www.openstreetmap.org/node/10708568932,https://tsv-gaststaette-bietigheim.de/,
Zum guten Hirten,78462,Konstanz,,DE,https://www.openstreetmap.org/node/10716177542,https://weinstube-zum-guten-hirten.com/,
Bauernschänke,77815,Sasbach,,DE,https://www.openstreetmap.org/node/10721841793,,
Indian Chowrasta,76133,Karlsruhe,,DE,https://www.openstreetmap.org/node/10726887063,https://indian-chowrasta.com/,info@indian-chowrasta.com
fine.wine.dine.,79713,Bad Säckingen,,DE,https://www.openstreetmap.org/node/10728887691,https://www.finewinedine.de/,info@finewinedine.de
Nabatian,74080,Heilbronn,,DE,https://www.openstreetmap.org/node/10729862306,https://nabatian.de,info@nabatian.de
Brauwerk Zoller-Hof,72488,Sigmaringen,,DE,https://www.openstreetmap.org/node/10731461301,https://brauwerk-sig.de/,info@brauwerk-sig.de
Cremolato,72116,Mössingen,,DE,https://www.openstreetmap.org/node/10732448975,https://www.cremolato.de,
Bistro freiraum,72488,Sigmaringen,,DE,https://www.openstreetmap.org/node/10735607521,https://bistro-freiraum.de,
Café Reck,88212,Ravensburg,,DE,https://www.openstreetmap.org/node/10736623484,http://www.cafe-reck.de,
Future Shopping,76139,Karlsruhe,,DE,https://www.openstreetmap.org/node/10737865722,,
Ginger & Fred - Café und Kultur,72074,Tübingen,,DE,https://www.openstreetmap.org/node/10739051109,https://www.gingerundfred.de/,
Tuk Tuk Café,74523,Schwäbisch Hall,,DE,https://www.openstreetmap.org/node/10744771829,https://tuktuk-cafe.de/,
Hotel Kelter,73733,Esslingen am Neckar,,DE,https://www.openstreetmap.org/node/10745162235,https://hotelkelter-esslingen.de/,
Levante,70176,Stuttgart,,DE,https://www.openstreetmap.org/node/10745297186,https://levante-stuttgart.de/,
garbo zum Löwen Restaurant und Hotel,76344,Eggenstein-Leopoldshafen,,DE,https://www.openstreetmap.org/node/10747766980,https://www.garbo-loewen.de/,
Bookafé Vaihingen-Enz,71665,Vaihingen an der Enz,,DE,https://www.openstreetmap.org/node/10748859619,,
Café Alma,79100,Freiburg im Breisgau,,DE,https://www.openstreetmap.org/node/10750149103,,
Gasthof Goldener Anker,76344,Eggenstein-Leopoldshafen,,DE,https://www.openstreetmap.org/node/10755699433,https://www.hotel-anker-eggenstein.de/,
Eck Lounge,76344,Eggenstein-Leopoldshafen,,DE,https://www.openstreetmap.org/node/10755714797,,
D'Badisch Wirtshaus,76344,Eggenstein-Leopoldshafen,,DE,https://www.openstreetmap.org/node/10760819079,https://www.gasthaus-badisch.de/,
Ferdinands,74074,Heilbronn,,DE,https://www.openstreetmap.org/node/10765319550,https://ferdinands-schwabenhof.de/,
Restaurant im Vereinsheim der Hundefreunde,76351,Linkenheim-Hochstetten,,DE,https://www.openstreetmap.org/node/10766336009,,
Café Niki,69124,Heidelberg,,DE,https://www.openstreetmap.org/node/10768310420,,
Piccantino,78199,Bräunlingen,,DE,https://www.openstreetmap.org/node/10770998389,https://www.piccantinobraunlingen.com,piccantino.braunlingen@gmail.com
Restaurant Tabor,78467,Konstanz,,DE,https://www.openstreetmap.org/node/10778592795,https://www.restaurant-tabor.de,info@restaurant-tabor.de
schuh's,76344,Eggenstein-Leopoldshafen,,DE,https://www.openstreetmap.org/node/10784557759,https://www.schuhs-restaurant.de/,
Restauration Zaiß,75428,Illingen,,DE,https://www.openstreetmap.org/node/10793003722,https://restauration-zaiss.de/,info@restauration-zaiss.de
Pizzeria Trattoria Pavarotti,77966,Kappel-Grafenhausen,,DE,https://www.openstreetmap.org/node/10794656769,https://www.pavarottikappel-grafenhausen.de/,
das Juwel,70182,Stuttgart,,DE,https://www.openstreetmap.org/node/10795498231,,
Hoangs Restaurant,79400,Kandern,,DE,https://www.openstreetmap.org/node/10795695145,,
Reno Café,69126,Heidelberg,,DE,https://www.openstreetmap.org/node/10799069421,https://renocafe.de,
Starbucks,68161,Mannheim,,DE,https://www.openstreetmap.org/node/10801088923,https://www.starbucks.de/,
Grüne Ecke,71642,Ludwigsburg,,DE,https://www.openstreetmap.org/node/10802622548,https://www.gruene-ecke-lb.de/,
Wow Chicken,71636,Ludwigsburg,,DE,https://www.openstreetmap.org/node/10804976302,,
Diyar,76133,Karlsruhe,,DE,https://www.openstreetmap.org/node/10811116307,,
DANI'Z Café Lounge & Bar,76275,Ettlingen,,DE,https://www.openstreetmap.org/node/10812957682,,
Pizzeria La Pergola,89537,Giengen an der Brenz,,DE,https://www.openstreetmap.org/node/10816237812,,
Götz Weinstube,74223,Flein,,DE,https://www.openstreetmap.org/node/10820268099,https://www.goetz-flein.de/weinstube,
Q5 Pizzeria Restaurant,88662,Überlingen,,DE,https://www.openstreetmap.org/node/10824688380,,
Milano Pizza Service,70825,Korntal-Münchingen,,DE,https://www.openstreetmap.org/node/10830581674,https://www.milanolieferdienst.de,
Restaurant Affenberg,88682,Salem,,DE,https://www.openstreetmap.org/node/10832307497,,
Ristorante D'Ouro,88662,Überlingen,,DE,https://www.openstreetmap.org/node/10833994140,https://ristorante-douro.business.site/,
Café mit Herz,88471,Laupheim,,DE,https://www.openstreetmap.org/node/10846701232,https://www.cafemitherz.de/,
Leonforte,78166,Donaueschingen,,DE,https://www.openstreetmap.org/node/10853379199,,
Maisentalstüble,72574,Bad Urach,,DE,https://www.openstreetmap.org/node/10860100529,https://www.badurach-tourismus.de/Media/Gastronomie/Maisentalstueble#/article/9b51e590-30db-4167-be15-cc3bdaaf9478,
TSV Vereinsheim,71549,Auenwald,,DE,https://www.openstreetmap.org/node/10879547122,https://www.tsv-oberbrueden.de/,
Café Moccalino,73035,Göppingen,,DE,https://www.openstreetmap.org/node/10882024836,https://www.jebedaya.de/projekte/cafe-moccalino/,
La Vita,73035,Göppingen,,DE,https://www.openstreetmap.org/node/10882024837,https://www.lavita-jebenhausen.de/,
Isabella Glutenfreie Pâtisserie,70173,Stuttgart,,DE,https://www.openstreetmap.org/node/10892625811,https://www.isabella-patisserie.de/,
Der kleine Grieche,69126,Heidelberg,,DE,https://www.openstreetmap.org/node/10895723691,,
Michiko,78464,Konstanz,,DE,https://www.openstreetmap.org/node/10899882073,https://www.michiko-konstanz.de/,
la baguette,76137,Karlsruhe,,DE,https://www.openstreetmap.org/node/10900386637,,
Il Pescatore,73614,Schorndorf,,DE,https://www.openstreetmap.org/node/10909128276,https://ristorante-ilpescatore.eu/,
Café am Bahnhof,70567,Stuttgart,,DE,https://www.openstreetmap.org/node/10913809350,https://www.dasbackparadies.de/,moritz.monese@gmx.net
Strohbecks,71566,Althütte,,DE,https://www.openstreetmap.org/node/10913992929,https://strohbecks.de,
Faros,72076,Tübingen,,DE,https://www.openstreetmap.org/node/10917566881,https://www.faros-tuebingen.com,
Contrast,79106,Freiburg im Breisgau,,DE,https://www.openstreetmap.org/node/10918090450,,
Café im Dorfladen,88281,Schlier,,DE,https://www.openstreetmap.org/node/10923608721,,
Café Vogelliebe,76351,Linkenheim-Hochstetten,,DE,https://www.openstreetmap.org/node/10933986009,https://cafe-vogelliebe.eatbu.com/,cafevogelliebe22@gmail.com
Angy´s Seestüble,74427,Fichtenberg,,DE,https://www.openstreetmap.org/node/10951299243,https://www.angysseestueble.de,
Der Hirschgarten,74564,Crailsheim,,DE,https://www.openstreetmap.org/node/10957723433,,
Asia Imbiss,79410,Badenweiler,,DE,https://www.openstreetmap.org/node/10958912354,,
Freys Café & Brunch,79576,Weil am Rhein,,DE,https://www.openstreetmap.org/node/10963078957,,
Besen am Backhäusle,71706,Markgröningen,,DE,https://www.openstreetmap.org/node/10963642296,https://mattes-unterriexingen.de/,
Punch Pizza,71111,Waldenbuch,,DE,https://www.openstreetmap.org/node/10967849136,https://punch-pizza.de/,
S'Mauldäschle,71111,Waldenbuch,,DE,https://www.openstreetmap.org/node/10967849137,https://www.smauldaeschle.de/,
Café Miss Gugelhupf,79400,Kandern,,DE,https://www.openstreetmap.org/node/10969019090,https://www.missgugelhupf.de/,
Jacobi,79098,Freiburg im Breisgau,,DE,https://www.openstreetmap.org/node/10970457458,https://jacobi-freiburg.de/,
Kulturforum Metzingen,72555,Metzingen,,DE,https://www.openstreetmap.org/node/10972433055,https://kulturforum-metzingen.de/,
Tasca da Elisa,78224,Singen (Hohentwiel),,DE,https://www.openstreetmap.org/node/10979218305,,
Akko Falafel,72555,Metzingen,,DE,https://www.openstreetmap.org/node/10979580454,https://akko-falafel.com/,
Barry's,79102,Freiburg im Breisgau,,DE,https://www.openstreetmap.org/node/10981531382,https://barryscafe.de/,
Saigon 10,72555,Metzingen,,DE,https://www.openstreetmap.org/node/10982130959,https://www.saigon10.de/,
Neo Greek Grill,76437,Rastatt,,DE,https://www.openstreetmap.org/node/10982346468,https://neo-rastatt.com/,
La Flamme,97980,Bad Mergentheim,,DE,https://www.openstreetmap.org/node/10983667962,https://www.la-flamme.de/standorte/bad-mergentheim/,
