Business Name,Postal Code,Town,State,Country,Source URL,Website,E-mail
Gaststätte im Kleintierzuchtverein Wyhl,79369,Wyhl am Kaiserstuhl,,DE,https://www.openstreetmap.org/node/9877511893,https://www.wyhl.de/verzeichnis/mandat.php?mandat=217391&kategorie=1786,
Zur Bütte,71717,Beilstein,,DE,https://www.openstreetmap.org/node/9878506062,https://weingut-krohmer.de/,info@weingut-krohmer.de
Die Bleiche,78467,Konstanz,,DE,https://www.openstreetmap.org/node/9883231800,https://www.stromeyer-restaurant.de/,kontakt@stromeyer-restaurant.de
zuka solicafé,79102,Freiburg im Breisgau,,DE,https://www.openstreetmap.org/node/9889482437,https://zlev.de/essen-trinken#zusammen-kaffee,
Hans,74746,Höpfingen,,DE,https://www.openstreetmap.org/node/9891254747,https://geras-pflegeheime.de/hoepfingen/cafe-hans/,
Lichtensteiner,72525,Münsingen,,DE,https://www.openstreetmap.org/node/9893979719,www.lichtensteiner.com,
Saigon 1994,72070,Tübingen,,DE,https://www.openstreetmap.org/node/9894585254,https://saigon-1994-tuebingen.eatbu.com/?lang=de,
Saigon,79618,Rheinfelden (Baden),,DE,https://www.openstreetmap.org/node/9897965429,https://www.saigon-rheinfelden.de/,
Ganesha,74321,Bietigheim-Bissingen,,DE,https://www.openstreetmap.org/node/9901535095,www.ganesha-bietigheim.de,
Schwarzwald Stuben,77855,Achern,,DE,https://www.openstreetmap.org/node/9902434021,https://www.eurorastpark-achern.de/,
Drachenfeuer,88709,Meersburg,,DE,https://www.openstreetmap.org/node/9904754015,https://www.drachenfeuer.gmbh/,mail@drachenfeuer.gmbh
Zauberlehrling,70182,Stuttgart,,DE,https://www.openstreetmap.org/node/9906163981,https://www.zauberlehrling.de,
"Historischer Weinkeller ""Im Truben""",88709,Meersburg,,DE,https://www.openstreetmap.org/node/9908001576,https://imtruben.de/,
Bueno,71522,Backnang,,DE,https://www.openstreetmap.org/node/9918825833,https://www.buenofoodanddrinks.com/,
die Waldauerin,70597,Stuttgart,,DE,https://www.openstreetmap.org/node/9927588858,https://www.die-waldauerin.de/,stuttgart@die-waldauerin.de
Pizzeria Divino,68723,Schwetzingen,,DE,https://www.openstreetmap.org/node/9931333582,https://www.pizzeria-divino.de/,
Café Vola,74746,Höpfingen,,DE,https://www.openstreetmap.org/node/9944969152,https://www.cafe-vola.de/,
Ringcafé Böckeler,76133,Karlsruhe,,DE,https://www.openstreetmap.org/node/9954259513,https://www.boeckeler.org/standorte/ringcafe-karlsruhe/,info@boeckeler.org
Simitçi,73525,Schwäbisch Gmünd,,DE,https://www.openstreetmap.org/node/9961020042,https://simitcicafe.com/schwaebisch-gmuend,schwaebisch-gmuend@simitcicafe.com
Café Immergrün,77767,Appenweier,,DE,https://www.openstreetmap.org/node/9964681050,https://www.vollmer-gaertnerei.de/ueber-uns/cafe-immergruen/,cafe.immergruen@t-online.de
Mainstreet Five,72525,Münsingen,,DE,https://www.openstreetmap.org/node/9967523062,https://mainstreet5.eatbu.com,Mainstreet5@gmx.de
Gasthaus zum Kranz,79848,Bonndorf im Schwarzwald,,DE,https://www.openstreetmap.org/node/9974645747,https://www.kranz-bonndorf.de,info@kranz-bonndorf.de
Pizza Tassone,88605,Meßkirch,,DE,https://www.openstreetmap.org/node/9975665519,https://pizza-tassone.de,
Restaurant Annam,70327,Stuttgart,,DE,https://www.openstreetmap.org/node/9989180458,https://annam-stuttgart.de/,
il due,72116,Mössingen,,DE,https://www.openstreetmap.org/node/10005974878,https://ildue.de,
Vivarepas,75175,Pforzheim,,DE,https://www.openstreetmap.org/node/10005993668,https://vivarepas.de/,info@vivarepas.de
Kickers Restaurant,75179,Pforzheim,,DE,https://www.openstreetmap.org/node/10006627681,https://www.svkickerspforzheim.de/index.php?option=com_wrapper&view=wrapper&Itemid=413,andre.geszler@kickersrestaurant.de
Arepas.World,69117,Heidelberg,,DE,https://www.openstreetmap.org/node/10011159743,https://arepas.world/shop/,
Café.licht,69126,Heidelberg,,DE,https://www.openstreetmap.org/node/10016007917,https://cvjmhd.de/angebote/cafelicht/,kontakt@cvjmhd.de
Cult Cafe,79395,Neuenburg am Rhein,,DE,https://www.openstreetmap.org/node/10031648117,https://cult-fashion.net,
Da Bajazzo,71332,Waiblingen,,DE,https://www.openstreetmap.org/node/10032438183,https://www.dabajazzo.de/,
Restaurant Krea,88069,Tettnang,,DE,https://www.openstreetmap.org/node/10035850644,https://www.krea-store.de/,kontakt@krea.restaurant
Remstal Kegelstuben,73630,Remshalden,,DE,https://www.openstreetmap.org/node/10036660676,http://www.remstalkegelstuben.com/,info@remstalkegelstuben.com
zum Sportler,88048,Friedrichshafen,,DE,https://www.openstreetmap.org/node/10039469277,http://www.zumsportler.de/,
Entenschwumm,79591,Eimeldingen,,DE,https://www.openstreetmap.org/node/10048055076,https://entenschwumm.de,
Alt Stocken,78333,Stockach,,DE,https://www.openstreetmap.org/node/10050846570,http://www.alt-stocken.de/,
Kaffee in der Karlstraße,72141,Walddorfhäslach,,DE,https://www.openstreetmap.org/node/10059733815,https://kaffee-in-der-karlstrasse.de/,
Zum Münsterwirt,88529,Zwiefalten,,DE,https://www.openstreetmap.org/node/10063880780,http://münsterwirt-zwiefalten.de/,
MOCCA Müllheim,79379,Müllheim im Markgräflerland,,DE,https://www.openstreetmap.org/node/10067282568,https://mocca.wtf/,
2PM The Finest Asian Kitchen,72108,Rottenburg am Neckar,,DE,https://www.openstreetmap.org/node/10072798291,https://restaurant-2-pm.eatbu.com,
Dreher Haus D°,77723,Gengenbach,,DE,https://www.openstreetmap.org/node/10075418733,https://www.stadtbaeckerei-dreher.de/standorte/haus-d,
echt Hammer GmbH,74172,Neckarsulm,,DE,https://www.openstreetmap.org/node/10077694762,https://echt-hammer.de/,
Genusswerkstatt,72764,Reutlingen,,DE,https://www.openstreetmap.org/node/10078262420,https://genusswerkstatt-rt.de,info@genusswerkstatt-rt.de
Casa del Gusto,74172,Neckarsulm,,DE,https://www.openstreetmap.org/node/10080115044,http://www.vfl-obereisesheim.de/sportheim,casadelgusto.oheim@gmail.com
Pizzeria Caffetteria Torino,79115,Freiburg im Breisgau,,DE,https://www.openstreetmap.org/node/10087260184,https://www.pizzeriatorinofreiburgimbreisgau.de/,
Da Maria,70192,Stuttgart,,DE,https://www.openstreetmap.org/node/10093410869,https://www.alimentari-da-maria.de/,
Snack Jack,74924,Neckarbischofsheim,,DE,https://www.openstreetmap.org/node/10098005631,snackjack-sinsheim.de,
Restaurant Wiesenauerläuten,70327,Stuttgart,,DE,https://www.openstreetmap.org/node/10098634984,https://www.wiesenauerlaeuten.de/,ciao@wiesenauerlaeuten.de
Casa del Gusto,76275,Ettlingen,,DE,https://www.openstreetmap.org/node/10102888796,https://www.casadelgusto24.de/,
minibar-club,88400,Biberach an der Riß,,DE,https://www.openstreetmap.org/node/10102901714,https://www.minibar-bc.de,minibar-bc@web.de
Wirtshaus Waldeck,71563,Affalterbach,,DE,https://www.openstreetmap.org/node/10103233710,https://wirtshauswaldeck.de/,
Harmonie 1911,68165,Mannheim,,DE,https://www.openstreetmap.org/node/10106716282,https://harmonie1911.de,
Gasthaus Ochsen,73257,Köngen,,DE,https://www.openstreetmap.org/node/10126158575,http://www.ochsen-koengen.de,info@ochsen-koengen.de
Troja,79713,Bad Säckingen,,DE,https://www.openstreetmap.org/node/10129727231,https://qr.scan-2-get.com/trojarestaurantbadsckingen,
Cafe Jungle,69190,Walldorf,,DE,https://www.openstreetmap.org/node/10135638500,https://www.instagram.com/thejunglecafewalldorf/,
Kugo Sushi Bar,72202,Nagold,,DE,https://www.openstreetmap.org/node/10138058527,https://www.kugosushi.de,
Purino Freiburg,79106,Freiburg im Breisgau,,DE,https://www.openstreetmap.org/node/10138128886,https://purino.de/restaurant/freiburg/,freiburg@purino.de
aro,69190,Walldorf,,DE,https://www.openstreetmap.org/node/10140258357,https://www.arocafe.de/,
Café Böckeler,76275,Ettlingen,,DE,https://www.openstreetmap.org/node/10142382640,https://www.boeckeler.org/standorte/cafe-ettlingen/,info@boeckeler.org
Hanoi Quan,79576,Weil am Rhein,,DE,https://www.openstreetmap.org/node/10147707962,https://www.hanoi-quan.de/,info@hanoi-quan.de
Taumi,79106,Freiburg im Breisgau,,DE,https://www.openstreetmap.org/node/10147888729,https://taumi-restaurant.de/taumi-restaurant-in-freiburg/menu,freiburg@taumi-restaurant.de
"café iz, Café & Dorfladen",79194,Heuweiler,,DE,https://www.openstreetmap.org/node/10154585181,www.cafe-iz.de,cafe-iz@t-online.de
Hafen 17,77694,Kehl,,DE,https://www.openstreetmap.org/node/10156794942,https://www.hafen17.de,
Genuss Manufaktur,74321,Bietigheim-Bissingen,,DE,https://www.openstreetmap.org/node/10159097092,https://www.genuss-manufaktur.co/,
Caffee Auszeit,74523,Schwäbisch Hall,,DE,https://www.openstreetmap.org/node/10164769097,http://www.caffeeauszeit.de/,
Altstadt Besen,72070,Tübingen,,DE,https://www.openstreetmap.org/node/10166616790,https://www.tuebingen.de/einkaufsfuehrer/default/show/id/7270,
Weinstube Zur Traube,71364,Winnenden,,DE,https://www.openstreetmap.org/node/10171093041,weinstube-zur-traube.info,
Gasthof Adler - Restaurant,79256,Buchenbach,,DE,https://www.openstreetmap.org/node/10178102464,https://adler-buchenbach.de/,info@adler-buchenbach.de
EArth Tokyo,70173,Stuttgart,,DE,https://www.openstreetmap.org/node/10180803913,https://earth-tokyo.de/,
Burgschänke Hohenrechberg,73529,Schwäbisch Gmünd,,DE,https://www.openstreetmap.org/node/10183106234,https://www.Burgschänke-Rechberg.de,
heimathafen,78467,Konstanz,,DE,https://www.openstreetmap.org/node/10198515324,https://heimathafen-kn.de/,info@heimathafen-kn.de
Verde,88239,Wangen im Allgäu,,DE,https://www.openstreetmap.org/node/10199480456,https://verde-wangen.de,info@verde-wangen.de
Milas Café & Ramen,79104,Freiburg im Breisgau,,DE,https://www.openstreetmap.org/node/10210380392,https://www.milascafe.de/,
baers-place,78532,Tuttlingen,,DE,https://www.openstreetmap.org/node/10211755611,https://www.baers-place-restaurant.de/,
Durbacher Weinstube,77770,Durbach,,DE,https://www.openstreetmap.org/node/10220959738,https://durbacher-weinstube.de/,Weinstube@online.de
Asia Gourmet,76571,Gaggenau,,DE,https://www.openstreetmap.org/node/10221517764,https://asiagourmet-gaggenau.de/,
Mille Baci,89547,Gerstetten,,DE,https://www.openstreetmap.org/node/10231491244,http://www.millebaci.info,
Café Evard,79359,Riegel am Kaiserstuhl,,DE,https://www.openstreetmap.org/node/10238065636,https://kunsthallemessmer.de/cafe-evard/,
Mamma Mia,74523,Schwäbisch Hall,,DE,https://www.openstreetmap.org/node/10250603699,https://www.mammamiahessental.de,
Fincaroasters,76137,Karlsruhe,,DE,https://www.openstreetmap.org/node/10255134515,https://www.fincaroasters.de,info@fincaroasters.de
Moosackerhof,88299,Leutkirch im Allgäu,,DE,https://www.openstreetmap.org/node/10271021024,https://www.moosackerhof.de/,
Vinolivio,79227,Schallstadt,,DE,https://www.openstreetmap.org/node/10273150444,https://vinolivio-restaurant.com/,schallstadt@vinolivio-restaurant.com
Café Zimt & Zucker,88299,Leutkirch im Allgäu,,DE,https://www.openstreetmap.org/node/10289948055,https://zimt-zucker-leutkirch.de/,info@zimt-zucker-leutkirch.de
Café Hinterzimmer,79098,Freiburg im Breisgau,,DE,https://www.openstreetmap.org/node/10291637795,https://cafe-hinterzimmer.de,
Kanzlei,72202,Nagold,,DE,https://www.openstreetmap.org/node/10292351734,http://kanzlei-nagold.de/,
Steh-Café Böckeler,76530,Baden-Baden,,DE,https://www.openstreetmap.org/node/10297948433,https://www.boeckeler.org/standorte/steh-cafe-baden-baden/,info@boeckeler.org
Holzhackers Ratsstuben,76229,Karlsruhe,,DE,https://www.openstreetmap.org/node/10300133100,https://www.holzhackers-ratsstuben.de/,info@holzhackers-ratsstuben.de
Hotel Grauleshof,73431,Aalen,,DE,https://www.openstreetmap.org/node/10302088356,https://www.grauleshof.com/,
Haweli,79618,Rheinfelden (Baden),,DE,https://www.openstreetmap.org/node/10302758440,https://www.haweli.de,
Café Heimweh,74523,Schwäbisch Hall,,DE,https://www.openstreetmap.org/node/10313337544,https://www.cafeheimweh.de/,
Alexis Sorbas,88471,Laupheim,,DE,https://www.openstreetmap.org/node/10543011454,https://restaurant-alexis-sorbas.de,alexissorbaslph@gmx.de
Besenwirtschaft Krug,70469,Stuttgart,,DE,https://www.openstreetmap.org/node/10549067768,https://www.besenwirtschaft-krug.de/,
Acqua,79183,Waldkirch,,DE,https://www.openstreetmap.org/node/10550684321,https://acqua-mediterranes-restaurant-waldkirch.metro.rest/,demicoli@hotmail.de
Wohnzimmer,76133,Karlsruhe,,DE,https://www.openstreetmap.org/node/10554832104,https://www.wohnzimmer-karlsruhe.de/,mail@wohnzimmer-karlsruhe.de
Akropolis,78166,Donaueschingen,,DE,https://www.openstreetmap.org/node/10555070800,http://www.akropolis-donaueschingen.com/,grakropolis@gmail.com
Spaceport by Die Gute Laune,72766,Reutlingen,,DE,https://www.openstreetmap.org/node/10556788279,https://diegutelaune.de/,spaceport@diegutelaune.de
Cosy,89150,Laichingen,,DE,https://www.openstreetmap.org/node/10574337439,https://cosy-laichingen.de/,hallo@cosy-laichingen.de
Kukku Ramen,89073,Ulm,,DE,https://www.openstreetmap.org/node/10575196281,https://kukku.de,
K'ffeehaus - Das Cafe in der Bank,72070,Tübingen,,DE,https://www.openstreetmap.org/node/10586038904,https://www.kffeehaus.de,
Baobei,70176,Stuttgart,,DE,https://www.openstreetmap.org/node/10589004277,https://www.bao-bei.de/,
Vereinsheim MGC Oberkochen,73447,Oberkochen,,DE,https://www.openstreetmap.org/node/10589817526,https://www.minigolf-oberkochen.de,
Alte Post,88299,Leutkirch im Allgäu,,DE,https://www.openstreetmap.org/node/10603696068,http://www.altepost-winterstetten.de/Home,micholina@freenet.de
Hikoo Noodle,68161,Mannheim,,DE,https://www.openstreetmap.org/node/10611887905,https://www.hikoo.de/,
Sir Gustav,77652,Offenburg,,DE,https://www.openstreetmap.org/node/10647387258,https://www.sirgustav.de/,
Tsang's Kitchen,70563,Stuttgart,,DE,https://www.openstreetmap.org/node/10652448224,https://tsangs-kitchen-hong-kong-cuisine.business.site/,
VITA Bietigheim,74321,Bietigheim-Bissingen,,DE,https://www.openstreetmap.org/node/10654251549,https://vita-bietigheim.de/,
Backhaus Mahl,72072,Tübingen,,DE,https://www.openstreetmap.org/node/10660882175,https://www.backhausmahl.de/unsere-fachgeschaefte.html,
Restaurant Adria,71063,Sindelfingen,,DE,https://www.openstreetmap.org/node/10665706683,https://restaurant-adria-sindelfingen.metro.bar,
Viet Pho,89518,Heidenheim an der Brenz,,DE,https://www.openstreetmap.org/node/10669052575,https://vietpho-vietnamesecuisine.de,
SUNSET BILLARD CAFÉ,71032,Böblingen,,DE,https://www.openstreetmap.org/node/10670156367,https://sunset-sportsbar.de,info@sunset-sportsbar.de
The Grill,77977,Rust,,DE,https://www.openstreetmap.org/node/10671701412,http://www.thegrill-rust.de/,info@thegrill-rust.de
Klosterschänke,76332,Bad Herrenalb,,DE,https://www.openstreetmap.org/node/10674259692,https://www.dieklosterschaenke.de,info@dieklosterschaenke.de
ON Sushi,76185,Karlsruhe,,DE,https://www.openstreetmap.org/node/10687967779,https://on-sushi.de/sushi-lieferservice-karlsruhe/,zentrale@on-sushi.de
Restaurant Hasen,76131,Karlsruhe,,DE,https://www.openstreetmap.org/node/10690017690,http://restaurant-hasen.com/,
Rausch,69115,Heidelberg,,DE,https://www.openstreetmap.org/node/10690225919,https://www.rausch22.de,
Goodways Coffee,78462,Konstanz,,DE,https://www.openstreetmap.org/node/10693640793,https://www.goodwayscoffee.com/,
Cafe Gugelhupf,75365,Calw,,DE,https://www.openstreetmap.org/node/10693836997,https://www.cafegugelhupf.de/,
Restaurant Landhotel Wental,73566,Essingen,,DE,https://www.openstreetmap.org/node/10694725209,http://www.wental.de/,info@wental.de
Hotel Restaurant Rössle,72818,Trochtelfingen,,DE,https://www.openstreetmap.org/node/10694839570,https://www.hotel-restaurant-roessle.de,
"Landgasthof ""Zur Oma""",79369,Wyhl am Kaiserstuhl,,DE,https://www.openstreetmap.org/node/10697929153,https://zur-oma.de/,landgasthof@zur-oma.de
Blaue Grotte,72172,Sulz am Neckar,,DE,https://www.openstreetmap.org/node/10699174422,https://www.blauegrotte-sulz.de/,
Charlott,72401,Haigerloch,,DE,https://www.openstreetmap.org/node/10702325174,https://charlott-haigerloch.de/,
Melita Restaurant,74405,Gaildorf,,DE,https://www.openstreetmap.org/node/10704183761,https://melita-restaurant-gaildorf.eatbu.com,
Burgerschmiede,74405,Gaildorf,,DE,https://www.openstreetmap.org/node/10705005812,https://www.burgerschmiede-gaildorf.de,
WILKY - mobile Bar,74427,Fichtenberg,,DE,https://www.openstreetmap.org/node/10705493219,https://www.wilky-bar.de,
Pizza David,74405,Gaildorf,,DE,https://www.openstreetmap.org/node/10705998549,https://www.davidpizza.de,
TSV-Gaststätte,74321,Bietigheim-Bissingen,,DE,https://www.openstreetmap.org/node/10708568932,https://tsv-gaststaette-bietigheim.de/,
Zum guten Hirten,78462,Konstanz,,DE,https://www.openstreetmap.org/node/10716177542,https://weinstube-zum-guten-hirten.com/,
Indian Chowrasta,76133,Karlsruhe,,DE,https://www.openstreetmap.org/node/10726887063,https://indian-chowrasta.com/,info@indian-chowrasta.com
fine.wine.dine.,79713,Bad Säckingen,,DE,https://www.openstreetmap.org/node/10728887691,https://www.finewinedine.de/,info@finewinedine.de
Nabatian,74080,Heilbronn,,DE,https://www.openstreetmap.org/node/10729862306,https://nabatian.de,info@nabatian.de
Brauwerk Zoller-Hof,72488,Sigmaringen,,DE,https://www.openstreetmap.org/node/10731461301,https://brauwerk-sig.de/,info@brauwerk-sig.de
Cremolato,72116,Mössingen,,DE,https://www.openstreetmap.org/node/10732448975,https://www.cremolato.de,
Bistro freiraum,72488,Sigmaringen,,DE,https://www.openstreetmap.org/node/10735607521,https://bistro-freiraum.de,
Café Reck,88212,Ravensburg,,DE,https://www.openstreetmap.org/node/10736623484,http://www.cafe-reck.de,
Ginger & Fred - Café und Kultur,72074,Tübingen,,DE,https://www.openstreetmap.org/node/10739051109,https://www.gingerundfred.de/,
Tuk Tuk Café,74523,Schwäbisch Hall,,DE,https://www.openstreetmap.org/node/10744771829,https://tuktuk-cafe.de/,
Hotel Kelter,73733,Esslingen am Neckar,,DE,https://www.openstreetmap.org/node/10745162235,https://hotelkelter-esslingen.de/,
Levante,70176,Stuttgart,,DE,https://www.openstreetmap.org/node/10745297186,https://levante-stuttgart.de/,
garbo zum Löwen Restaurant und Hotel,76344,Eggenstein-Leopoldshafen,,DE,https://www.openstreetmap.org/node/10747766980,https://www.garbo-loewen.de/,
Gasthof Goldener Anker,76344,Eggenstein-Leopoldshafen,,DE,https://www.openstreetmap.org/node/10755699433,https://www.hotel-anker-eggenstein.de/,
D'Badisch Wirtshaus,76344,Eggenstein-Leopoldshafen,,DE,https://www.openstreetmap.org/node/10760819079,https://www.gasthaus-badisch.de/,
Ferdinands,74074,Heilbronn,,DE,https://www.openstreetmap.org/node/10765319550,https://ferdinands-schwabenhof.de/,
Piccantino,78199,Bräunlingen,,DE,https://www.openstreetmap.org/node/10770998389,https://www.piccantinobraunlingen.com,piccantino.braunlingen@gmail.com
Restaurant Tabor,78467,Konstanz,,DE,https://www.openstreetmap.org/node/10778592795,https://www.restaurant-tabor.de,info@restaurant-tabor.de
schuh's,76344,Eggenstein-Leopoldshafen,,DE,https://www.openstreetmap.org/node/10784557759,https://www.schuhs-restaurant.de/,
Restauration Zaiß,75428,Illingen,,DE,https://www.openstreetmap.org/node/10793003722,https://restauration-zaiss.de/,info@restauration-zaiss.de
Pizzeria Trattoria Pavarotti,77966,Kappel-Grafenhausen,,DE,https://www.openstreetmap.org/node/10794656769,https://www.pavarottikappel-grafenhausen.de/,
Reno Café,69126,Heidelberg,,DE,https://www.openstreetmap.org/node/10799069421,https://renocafe.de,
Starbucks,68161,Mannheim,,DE,https://www.openstreetmap.org/node/10801088923,https://www.starbucks.de/,
Grüne Ecke,71642,Ludwigsburg,,DE,https://www.openstreetmap.org/node/10802622548,https://www.gruene-ecke-lb.de/,
Götz Weinstube,74223,Flein,,DE,https://www.openstreetmap.org/node/10820268099,https://www.goetz-flein.de/weinstube,
Milano Pizza Service,70825,Korntal-Münchingen,,DE,https://www.openstreetmap.org/node/10830581674,https://www.milanolieferdienst.de,
Ristorante D'Ouro,88662,Überlingen,,DE,https://www.openstreetmap.org/node/10833994140,https://ristorante-douro.business.site/,
Café mit Herz,88471,Laupheim,,DE,https://www.openstreetmap.org/node/10846701232,https://www.cafemitherz.de/,
Maisentalstüble,72574,Bad Urach,,DE,https://www.openstreetmap.org/node/10860100529,https://www.badurach-tourismus.de/Media/Gastronomie/Maisentalstueble#/article/9b51e590-30db-4167-be15-cc3bdaaf9478,
TSV Vereinsheim,71549,Auenwald,,DE,https://www.openstreetmap.org/node/10879547122,https://www.tsv-oberbrueden.de/,
Café Moccalino,73035,Göppingen,,DE,https://www.openstreetmap.org/node/10882024836,https://www.jebedaya.de/projekte/cafe-moccalino/,
La Vita,73035,Göppingen,,DE,https://www.openstreetmap.org/node/10882024837,https://www.lavita-jebenhausen.de/,
Isabella Glutenfreie Pâtisserie,70173,Stuttgart,,DE,https://www.openstreetmap.org/node/10892625811,https://www.isabella-patisserie.de/,
Michiko,78464,Konstanz,,DE,https://www.openstreetmap.org/node/10899882073,https://www.michiko-konstanz.de/,
Il Pescatore,73614,Schorndorf,,DE,https://www.openstreetmap.org/node/10909128276,https://ristorante-ilpescatore.eu/,
Café am Bahnhof,70567,Stuttgart,,DE,https://www.openstreetmap.org/node/10913809350,https://www.dasbackparadies.de/,moritz.monese@gmx.net
Strohbecks,71566,Althütte,,DE,https://www.openstreetmap.org/node/10913992929,https://strohbecks.de,
Faros,72076,Tübingen,,DE,https://www.openstreetmap.org/node/10917566881,https://www.faros-tuebingen.com,
Café Vogelliebe,76351,Linkenheim-Hochstetten,,DE,https://www.openstreetmap.org/node/10933986009,https://cafe-vogelliebe.eatbu.com/,cafevogelliebe22@gmail.com
Angy´s Seestüble,74427,Fichtenberg,,DE,https://www.openstreetmap.org/node/10951299243,https://www.angysseestueble.de,
Besen am Backhäusle,71706,Markgröningen,,DE,https://www.openstreetmap.org/node/10963642296,https://mattes-unterriexingen.de/,
Punch Pizza,71111,Waldenbuch,,DE,https://www.openstreetmap.org/node/10967849136,https://punch-pizza.de/,
S'Mauldäschle,71111,Waldenbuch,,DE,https://www.openstreetmap.org/node/10967849137,https://www.smauldaeschle.de/,
Café Miss Gugelhupf,79400,Kandern,,DE,https://www.openstreetmap.org/node/10969019090,https://www.missgugelhupf.de/,
Jacobi,79098,Freiburg im Breisgau,,DE,https://www.openstreetmap.org/node/10970457458,https://jacobi-freiburg.de/,
Kulturforum Metzingen,72555,Metzingen,,DE,https://www.openstreetmap.org/node/10972433055,https://kulturforum-metzingen.de/,
Akko Falafel,72555,Metzingen,,DE,https://www.openstreetmap.org/node/10979580454,https://akko-falafel.com/,
Barry's,79102,Freiburg im Breisgau,,DE,https://www.openstreetmap.org/node/10981531382,https://barryscafe.de/,
Saigon 10,72555,Metzingen,,DE,https://www.openstreetmap.org/node/10982130959,https://www.saigon10.de/,
Neo Greek Grill,76437,Rastatt,,DE,https://www.openstreetmap.org/node/10982346468,https://neo-rastatt.com/,
La Flamme,97980,Bad Mergentheim,,DE,https://www.openstreetmap.org/node/10983667962,https://www.la-flamme.de/standorte/bad-mergentheim/,
Kaiser Palast,74564,Crailsheim,,DE,https://www.openstreetmap.org/node/10992523393,http://www.kaiserpalast-crailsheim.de,info@kaiserpalast-crailsheim.de
Wilma Wunder,76133,Karlsruhe,,DE,https://www.openstreetmap.org/node/10992706674,https://karlsruhe.wilma-wunder.de/,
Café Mittendrin,73230,Kirchheim unter Teck,,DE,https://www.openstreetmap.org/node/10994495881,http://www.w-e-k.de/index.php?menuid=247,
Bäckerei Theurer,68542,Heddesheim,,DE,https://www.openstreetmap.org/node/11005289929,https://baeckerei-theurer.de/,
Holi Fusion Kitchen,76227,Karlsruhe,,DE,https://www.openstreetmap.org/node/11007325399,https://holi-karlsruhe.eatbu.com/?lang=en,
Untere Apotheke,71332,Waiblingen,,DE,https://www.openstreetmap.org/node/11008137145,https://www.untereapotheke.com,
Gasthof Grüne Au,72116,Mössingen,,DE,https://www.openstreetmap.org/node/11010027572,https://www.grueneau.de/,
Odin Blaubeuren,89143,Blaubeuren,,DE,https://www.openstreetmap.org/node/11010556214,https://odin-blaubeuren.de,hallo@odin-blaubeuren.de
Axion-Delphi,79576,Weil am Rhein,,DE,https://www.openstreetmap.org/node/11011266208,https://www.hotel-axion.de/restaurant/,
Bel Nini Enoteca & Tapasbar,78183,Hüfingen,,DE,https://www.openstreetmap.org/node/11019643755,https://belnini.de/,info@belnini.de
Café Noir,76135,Karlsruhe,,DE,https://www.openstreetmap.org/node/11028203580,https://cafenoirka.wordpress.com/,
Rimkong Thai Restaurant,76332,Bad Herrenalb,,DE,https://www.openstreetmap.org/node/11035828126,https://www.rimkong.de/,thai@rimkong.com
Café Lieb,72074,Tübingen,,DE,https://www.openstreetmap.org/node/11037786861,https://www.cafelieb.de/,
Der Leckerladen,79189,Bad Krozingen,,DE,https://www.openstreetmap.org/node/11039863505,https://der-leckerladen.de/,
Pizzeria Sofia,76344,Eggenstein-Leopoldshafen,,DE,https://www.openstreetmap.org/node/11049792498,https://pizza-sofia-heimservice.de,
Pizza New Star,72555,Metzingen,,DE,https://www.openstreetmap.org/node/11049985142,https://www.pizza-newstar.de/,
Perché NO,68161,Mannheim,,DE,https://www.openstreetmap.org/node/11052424705,https://perche-no.de,
Mary Joa,72555,Metzingen,,DE,https://www.openstreetmap.org/node/11057539684,https://maryjoa.de/,
Cafe Kaktus,79346,Endingen am Kaiserstuhl,,DE,https://www.openstreetmap.org/node/11059588205,https://cafe-kaktus.eatbu.com,
Hob's - Hut of Burger,70372,Stuttgart,,DE,https://www.openstreetmap.org/node/11061518306,https://www.hobs-burger.de,service@hobs-burger.de
Café am See,72072,Tübingen,,DE,https://www.openstreetmap.org/node/11062060533,https://cafe-amsee.de,
Gasthaus zum Stiefel,88239,Wangen im Allgäu,,DE,https://www.openstreetmap.org/node/11065385495,https://www.stiefel-wangen.de/,
Thaingam,76287,Rheinstetten,,DE,https://www.openstreetmap.org/node/11067392561,https://www.thai-restaurant-thaingam.de/,
Café Blumenreich,88239,Wangen im Allgäu,,DE,https://www.openstreetmap.org/node/11068190675,https://www.cafe-blumenreich.com/,
Pizzeria Europa,78120,Furtwangen im Schwarzwald,,DE,https://www.openstreetmap.org/node/11084089228,http://www.pizzeria-europa-furtwangen.de/,
Meraki,74321,Bietigheim-Bissingen,,DE,https://www.openstreetmap.org/node/11091684514,https://www.meraki-bruchwald.de/,
Barcode,78050,Villingen-Schwenningen,,DE,https://www.openstreetmap.org/node/11099303159,https://linktr.ee/unclegs,
Hotzenwald Stüble,79736,Rickenbach,,DE,https://www.openstreetmap.org/node/11101177710,https://www.hotzenwald-stueble.de,royalfood47@gmail.com
Min Ramen Bar,69117,Heidelberg,,DE,https://www.openstreetmap.org/node/11108368105,https://minramenbar.website/,
Kapelle Restaurant,78315,Radolfzell am Bodensee,,DE,https://www.openstreetmap.org/node/11112099919,http://kapelle-restaurant.de/,markelfingen@kapelle-restaurant.de
Pizzeria Da Seba,71067,Sindelfingen,,DE,https://www.openstreetmap.org/node/11127494186,https://pizza-daseba.de/,
Hamma,89077,Ulm,,DE,https://www.openstreetmap.org/node/11134393381,https://www.hamma.de,
